 :::: VPP results :::: 
      V_tw   alfa_tw         V       VMG       phi         b         F    Fdrive     Fside     Mheel      Rtot  Rrh+RrhH  Rvh+RvhH  Rrk+RrkH       Rvk        Ri       Rvr
     19.10    109.00      1.77     -0.58     58.79      0.00      1.00     51.78     21.68     35.34     51.78     17.89      5.85     21.60      2.54      3.28      0.62 
     19.10    110.00      1.80     -0.61     58.55      0.00      1.00     53.73     21.78     35.25     53.73     19.05      5.99     22.22      2.60      3.23      0.63 
     19.10    111.00      1.82     -0.65     58.31      0.00      1.00     55.71     21.87     35.16     55.71     20.29      6.13     22.79      2.66      3.19      0.65 
     19.10    112.00      1.84     -0.69     58.07      0.00      1.00     57.72     21.96     35.06     57.72     21.61      6.27     23.32      2.72      3.15      0.66 
     19.10    113.00      1.86     -0.73     57.83      0.00      1.00     59.75     22.05     34.97     59.75     23.02      6.39     23.80      2.77      3.11      0.67 
     19.10    114.00      1.88     -0.76     57.58      0.00      1.00     61.82     22.14     34.88     61.82     24.50      6.51     24.23      2.82      3.07      0.68 
     19.10    115.00      1.90     -0.80     57.34      0.00      1.00     63.91     22.23     34.78     63.91     26.06      6.63     24.63      2.86      3.04      0.69 
     19.10    116.00      1.91     -0.84     57.09      0.00      1.00     66.03     22.32     34.68     66.03     27.69      6.74     24.98      2.91      3.01      0.70 
     19.10    117.00      1.93     -0.88     56.83      0.00      1.00     68.17     22.40     34.58     68.17     29.37      6.85     25.32      2.95      2.97      0.71 
     19.10    118.00      1.95     -0.91     56.57      0.00      1.00     70.33     22.49     34.48     70.33     31.08      6.96     25.63      2.99      2.94      0.73 
     19.10    119.00      1.96     -0.95     56.31      0.00      1.00     72.51     22.58     34.38     72.51     32.83      7.07     25.93      3.04      2.91      0.74 
     19.10    120.00      1.98     -0.99     56.04      0.00      1.00     74.70     22.67     34.27     74.70     34.60      7.18     26.21      3.08      2.88      0.75 
     19.10    121.00      1.99     -1.03     55.76      0.00      1.00     76.91     22.76     34.15     76.91     36.39      7.29     26.49      3.13      2.85      0.76 
     19.10    122.00      2.01     -1.07     55.47      0.00      1.00     79.12     22.85     34.04     79.12     38.18      7.41     26.77      3.17      2.82      0.77 
     19.10    123.00      2.03     -1.10     55.18      0.00      1.00     81.33     22.93     33.92     81.33     39.96      7.53     27.05      3.22      2.79      0.78 
     19.10    124.00      2.05     -1.14     54.87      0.00      1.00     83.54     23.02     33.79     83.54     41.74      7.66     27.33      3.27      2.76      0.79 
     19.10    125.00      2.07     -1.19     54.56      0.00      1.00     85.75     23.11     33.66     85.75     43.48      7.80     27.61      3.33      2.73      0.81 
     19.10    126.00      2.09     -1.23     54.23      0.00      1.00     87.94     23.20     33.52     87.94     45.16      7.95     27.92      3.39      2.70      0.82 
     19.10    127.00      2.11     -1.27     53.89      0.00      1.00     90.10     23.29     33.38     90.10     46.74      8.13     28.27      3.46      2.67      0.84 
     19.10    128.00      2.14     -1.32     53.53      0.00      1.00     92.21     23.39     33.23     92.21     48.15      8.34     28.69      3.54      2.63      0.86 
     19.10    129.00      2.18     -1.37     53.16      0.00      1.00     94.23     23.48     33.07     94.23     49.29      8.60     29.22      3.65      2.60      0.88 
     19.10    130.00      2.22     -1.43     52.77      0.00      1.00     96.15     23.57     32.89     96.15     50.00      8.94     29.96      3.78      2.56      0.91 
     19.10    131.00      2.28     -1.50     52.35      0.00      1.00     97.90     23.66     32.71     97.90     50.03      9.37     31.05      3.96      2.53      0.96 
     19.10    132.00      2.35     -1.57     51.92      0.00      1.00     99.56     23.75     32.52     99.56     49.47      9.87     32.55      4.16      2.50      1.00 
     19.10    133.00      2.41     -1.64     51.46      0.00      1.00    101.26     23.84     32.32    101.26     48.91     10.33     34.16      4.33      2.48      1.05 
     19.10    134.00      2.45     -1.70     51.00      0.00      1.00    103.07     23.93     32.11    103.07     48.71     10.69     35.65      4.48      2.46      1.08 
     19.10    135.00      2.49     -1.76     50.51      0.00      1.00    104.95     24.01     31.89    104.95     48.84     10.99     36.98      4.59      2.44      1.11 
     19.10    136.00      2.52     -1.81     50.01      0.00      1.00    106.87     24.09     31.66    106.87     49.21     11.25     38.18      4.69      2.41      1.13 
     19.10    137.00      2.56     -1.87     49.48      0.00      1.00    108.60     24.16     31.41    108.60     49.14     11.61     39.55      4.83      2.31      1.17 
     19.10    138.00      2.60     -1.94     48.92      0.00      1.00    110.25     24.23     31.14    110.25     48.95     12.00     40.93      4.98      2.19      1.20 
     19.10    139.00      2.65     -2.00     48.34      0.00      1.00    111.87     24.30     30.87    111.87     48.75     12.39     42.28      5.13      2.08      1.24 
     19.10    140.00      2.69     -2.06     47.73      0.00      1.00    113.43     24.35     30.57    113.43     48.51     12.79     43.59      5.29      1.97      1.28 
     19.10    141.00      2.74     -2.13     47.09      0.00      1.00    114.94     24.40     30.26    114.94     48.26     13.20     44.86      5.44      1.87      1.31 
     19.10    142.00      2.78     -2.19     46.42      0.00      1.00    116.39     24.43     29.93    116.39     47.98     13.61     46.09      5.60      1.77      1.35 
     19.10    143.00      2.83     -2.26     45.72      0.00      1.00    117.79     24.45     29.58    117.79     47.67     14.03     47.27      5.75      1.67      1.39 
     19.10    144.00      2.87     -2.32     44.99      0.00      1.00    119.11     24.46     29.21    119.11     47.34     14.45     48.40      5.91      1.58      1.42 
     19.10    145.00      2.92     -2.39     44.22      0.00      1.00    120.37     24.45     28.81    120.37     46.98     14.88     49.48      6.07      1.49      1.46 
     19.10    146.00      2.96     -2.45     43.42      0.00      1.00    121.55     24.42     28.40    121.55     46.60     15.31     50.49      6.23      1.41      1.50 
     19.10    147.00      3.00     -2.52     42.64      0.00      1.00    122.56     24.38     27.99    122.56     46.22     15.72     51.37      6.38      1.33      1.54 
     19.10    148.00      3.00     -2.54     42.63      0.00      0.95    122.54     24.38     27.98    122.54     46.21     15.72     51.36      6.38      1.33      1.54 
     19.10    149.00      3.00     -2.57     42.63      0.00      0.91    122.54     24.38     27.98    122.54     46.21     15.72     51.36      6.38      1.33      1.54 
     19.10    150.00      3.00     -2.60     42.64      0.00      0.86    122.57     24.38     27.99    122.57     46.22     15.72     51.37      6.38      1.33      1.54 
     19.10    151.00      3.00     -2.62     42.67      0.00      0.82    122.62     24.38     28.00    122.62     46.24     15.72     51.40      6.38      1.33      1.54 
     19.10    152.00      3.00     -2.65     42.71      0.00      0.77    122.69     24.38     28.03    122.69     46.28     15.72     51.44      6.38      1.34      1.54 
     19.10    153.00      3.00     -2.67     42.77      0.00      0.71    122.79     24.39     28.05    122.79     46.33     15.72     51.49      6.38      1.34      1.54 
     19.10    154.00      3.00     -2.70     42.83      0.00      0.66    122.92     24.39     28.09    122.92     46.39     15.71     51.55      6.38      1.34      1.54 
     19.10    155.00      3.00     -2.72     42.91      0.00      0.60    123.06     24.40     28.13    123.06     46.47     15.71     51.62      6.38      1.35      1.54 
     19.10    156.00      3.00     -2.74     43.01      0.00      0.54    123.24     24.40     28.18    123.24     46.56     15.71     51.70      6.38      1.35      1.54 
     19.10    157.00      3.00     -2.76     43.11      0.00      0.47    123.43     24.41     28.24    123.43     46.65     15.70     51.80      6.38      1.36      1.54 
     19.10    158.00      3.00     -2.78     43.23      0.00      0.40    123.65     24.42     28.30    123.65     46.76     15.70     51.91      6.38      1.36      1.54 
     19.10    159.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    160.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    161.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    162.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    163.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    164.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    165.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    166.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    167.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    168.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    169.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    170.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    171.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    172.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
     19.10    173.00       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN 
